ID,Count
19862,565.0486985
19863,557.9116736
19864,543.6718542
19865,556.3370782
19866,570.0292122
19867,604.8585781
19868,581.2482045
19869,542.5336956
19870,544.5019398
19871,531.6313339
19872,860.5242186
19873,686.7433468
19874,581.1963934
19875,480.2218161
19876,404.2041539
19877,361.8293918
19878,389.0648488
19879,451.2124608
19880,519.5993016
19881,671.4358272
19882,953.026902
19883,1056.555281
19884,1067.749192
19885,944.3409168
19886,1009.730481
19887,996.9767634
19888,971.5304971
19889,994.1629936
19890,1018.630557
19891,1080.869923
19892,1038.678667
19893,969.4966308
19894,973.0138431
19895,950.0143332
19896,854.4981143
19897,681.9342003
19898,577.1263743
19899,476.8589047
19900,401.3735811
19901,359.2955623
19902,386.340294
19903,448.0526969
19904,515.9606364
19905,666.7338766
19906,946.3530172
19907,1049.156405
19908,1060.271926
19909,937.7278585
19910,1002.659511
19911,989.9951053
19912,964.7270348
19913,987.2010398
19914,1011.497261
19915,1073.300775
19916,1031.404978
19917,962.7074114
19918,966.1999932
19919,943.3615449
19920,884.9010464
19921,706.1973307
19922,597.6604558
19923,493.8254826
19924,415.6544011
19925,372.0792518
19926,400.0862316
19927,463.9943538
19928,534.3184489
19929,690.4561815
19930,980.0241348
19931,1086.485254
19932,1097.996264
19933,971.0920941
19934,1038.334006
19935,1025.219003
19936,999.0518975
19937,1022.325525
19938,1047.486203
19939,1111.488677
19940,1068.102233
19941,996.9604162
19942,1000.577264
19943,976.9262263
19944,835.2154885
19945,666.545656
19946,564.1029261
19947,466.0980947
19948,392.3161749
19949,351.1876897
19950,377.6221293
19951,437.9419285
19952,504.3174557
19953,651.6883433
19954,924.9975913
19955,1025.481115
19956,1036.345803
19957,916.5670682
19958,980.0334712
19959,967.6548509
19960,942.9569804
19961,964.9238364
19962,988.6717889
19963,1049.080643
19964,1008.130267
19965,940.9829318
19966,944.3967
19967,922.0736247
19968,808.3193948
19969,645.0811661
19970,545.9373564
19971,451.0885335
19972,379.6825818
19973,339.8785399
19974,365.4617224
19975,423.8390685
19976,488.0771324
19977,630.7022972
19978,895.2102822
19979,992.4579774
19980,1002.972795
19981,887.0512437
19982,948.4738648
19983,936.4938681
19984,912.5913326
19985,933.8507992
19986,956.8340064
19987,1015.297539
19988,975.6658717
19989,910.6808535
19990,913.9846896
19991,892.3804749
19992,523.9063824
19993,418.1047025
19994,353.8453577
19995,292.3697776
19996,246.0885254
19997,220.2898229
19998,236.871378
19999,274.7082336
20000,316.3436711
20001,408.7851424
20002,580.2240841
20003,643.2544759
20004,650.0695788
20005,574.9358621
20006,614.7464907
20007,606.9817423
20008,591.4894864
20009,605.2686563
20010,620.1650561
20011,658.0577732
20012,632.3707937
20013,590.2512232
20014,592.3925807
20015,578.3899648
20016,497.6936382
20017,397.1855613
20018,336.141321
20019,277.7415646
20020,233.7759142
20021,209.2680049
20022,225.0199308
20023,260.9636851
20024,300.515966
20025,388.3322891
20026,551.1935817
20027,611.0703575
20028,617.5444786
20029,546.1699467
20030,583.9887198
20031,576.612467
20032,561.8953392
20033,574.9850923
20034,589.1361767
20035,625.1329976
20036,600.7312215
20037,560.7190304
20038,562.7532487
20039,549.4512294
20040,889.3683568
20041,709.7624781
20042,600.6776686
20043,496.3184978
20044,417.7527795
20045,373.9576466
20046,402.106016
20047,466.3367703
20048,537.0158876
20049,693.9418617
20050,984.971662
20051,1091.970236
20052,1103.539358
20053,975.9945291
20054,1043.575903
20055,1030.39469
20056,1004.095484
20057,1027.486605
20058,1052.774304
20059,1117.099887
20060,1073.494412
20061,1001.993444
20062,1005.628551
20063,981.8581142
20064,883.1402688
20065,704.7921381
20066,596.4712301
20067,492.8428679
20068,414.8273313
20069,371.3388879
20070,399.2901393
20071,463.071097
20072,533.2552611
20073,689.0823106
20074,978.0740811
20075,1084.323364
20076,1095.811469
20077,969.1598134
20078,1036.267927
20079,1023.17902
20080,997.0639824
20081,1020.2913
20082,1045.401913
20083,1109.277036
20084,1065.976922
20085,994.9766627
20086,998.5863134
20087,974.9823369
20088,914.5622786
20089,729.8685457
20090,617.6935947
20091,510.3781496
20092,429.5868309
20093,384.5510747
20094,413.4968277
20095,479.5471032
20096,552.2284102
20097,713.5997648
20098,1012.873823
20099,1122.90344
20100,1134.800291
20101,1003.642387
20102,1073.138198
20103,1059.58359
20104,1032.539382
20105,1056.593124
20106,1082.59717
20107,1148.74496
20108,1103.904235
20109,1030.377796
20110,1034.115878
20111,1009.672075
20112,863.2113029
20113,688.8877806
20114,583.011245
20115,481.7213631
20116,405.4663271
20117,362.959245
20118,390.2797478
20119,452.6214228
20120,521.2218092
20121,673.5324615
20122,956.0028363
20123,1059.854495
20124,1071.083359
20125,947.2897282
20126,1012.883479
20127,1000.089936
20128,974.564211
20129,997.2673801
20130,1021.811347
20131,1084.245061
20132,1041.922059
20133,972.5239938
20134,976.052189
20135,952.9808605
20136,835.4136668
20137,666.7038127
20138,564.2367753
20139,466.2086896
20140,392.4092629
20141,351.2710188
20142,377.7117307
20143,438.0458426
20144,504.4371192
20145,651.8429746
20146,925.2170729
20147,1025.724439
20148,1036.591706
20149,916.7845494
20150,980.2660116
20151,967.8844542
20152,943.1807234
20153,965.1527917
20154,988.906379
20155,1049.329567
20156,1008.369475
20157,941.2062064
20158,944.6207846
20159,922.2924125
20160,541.4673422
20161,432.1192672
20162,365.705996
20163,302.1697993
20164,254.3372332
20165,227.6737771
20166,244.8111338
20167,283.9162532
20168,326.9472802
20169,422.4873222
20170,599.6727721
20171,664.8158967
20172,671.8594369
20173,594.2072928
20174,635.3523446
20175,627.3273275
20176,611.3157826
20177,625.5568201
20178,640.9525364
20179,680.1153898
20180,653.5674015
20181,610.0360137
20182,612.2491479
20183,597.7771745
20184,514.3759634
20185,410.4989296
20186,347.4085312
20187,287.0512578
20188,241.6119112
20189,216.2825148
20190,232.5624336
20191,269.7109962
20192,310.5890405
20193,401.3489022
20194,569.6691857
20195,631.5529871
20196,638.244116
20197,564.4771622
20198,603.5635927
20199,595.9400934
20200,580.7296583
20201,594.2581703
20202,608.8835886
20203,646.0869966
20204,620.8672908
20205,579.5139204
20206,581.6163243
20207,567.868431
20208,919.179335
20209,733.5531983
20210,620.8119457
20211,512.9547316
20212,431.7555478
20213,386.492434
20214,415.5843162
20215,481.9680384
20216,555.0162682
20217,717.2022865
20218,1017.987193
20219,1128.572282
20220,1140.529192
20221,1008.709153
20222,1078.555806
20223,1064.932768
20224,1037.752032
20225,1061.927206
20226,1088.06253
20227,1154.54426
20228,1109.477161
20229,1035.579533
20230,1039.336486
20231,1014.769282
20232,912.7424823
20233,728.4162531
20234,616.4645078
20235,509.362599
20236,428.7320389
20237,383.7858948
20238,412.6740517
20239,478.5929003
20240,551.129586
20241,712.1798438
20242,1010.858406
20243,1120.669087
20244,1132.542265
20245,1001.645339
20246,1071.002868
20247,1057.47523
20248,1030.484835
20249,1054.490715
20250,1080.443018
20251,1146.459187
20252,1101.707686
20253,1028.32755
20254,1032.058194
20255,1007.663029
20256,945.2177383
20257,754.3332064
20258,638.3982329
20259,527.4856525
20260,443.9862677
20261,397.4409459
20262,427.3569395
20263,495.6211719
20264,570.7387033
20265,737.5191078
20266,1046.824614
20267,1160.542344
20268,1172.837968
20269,1037.283747
20270,1109.109007
20271,1095.100058
20272,1067.149348
20273,1092.009354
20274,1118.885036
20275,1187.250053
20276,1140.906298
20277,1064.915307
20278,1068.778687
20279,1043.515545
20280,892.1455124
20281,711.9787935
20282,602.5533541
20283,497.8683097
20284,419.0572609
20285,375.1253726
20286,403.3616386
20287,467.7929608
20288,538.6927818
20289,696.1087754
20290,988.0473499
20291,1095.38004
20292,1106.985288
20293,979.0421848
20294,1046.83459
20295,1033.612217
20296,1007.230888
20297,1030.695051
20298,1056.061713
20299,1120.58816
20300,1076.846522
20301,1005.122284
20302,1008.768742
20303,984.9240796
20304,863.4161226
20305,689.0512375
20306,583.1495798
20307,481.8356642
20308,405.5625347
20309,363.0453667
20310,390.372352
20311,452.7288192
20312,521.3454829
20313,673.6922749
20314,956.2296733
20315,1060.105973
20316,1071.337502
20317,947.5144978
20318,1013.123812
20319,1000.327234
20320,974.7954522
20321,997.5040081
20322,1022.053798
20323,1084.502327
20324,1042.169283
20325,972.7547509
20326,976.2837832
20327,953.2069804
20328,559.6169303
20329,446.6035881
20330,377.9641928
20331,312.2983093
20332,262.8624307
20333,235.3052351
20334,253.0170234
20335,293.4329177
20336,337.9063133
20337,436.6487873
20338,619.7733636
20339,687.1000379
20340,694.3796724
20341,614.1246854
20342,656.6488892
20343,648.3548794
20344,631.8066392
20345,646.5250259
20346,662.4367953
20347,702.9123588
20348,675.4745014
20349,630.4839734
20350,632.7712902
20351,617.814227
20352,531.6174698
20353,424.2585537
20354,359.0534112
20355,296.6730062
20356,249.7105659
20357,223.5321466
20358,240.3577564
20359,278.7515117
20360,320.9997581
20361,414.8018241
20362,588.7640805
20363,652.7221817
20364,659.6375923
20365,583.3980241
20366,623.7946032
20367,615.9155698
20368,600.1952921
20369,614.1772699
20370,629.2929216
20371,667.7433605
20372,641.6783087
20373,598.9388035
20374,601.1116784
20375,586.9029659
20376,949.9895524
20377,758.1413637
20378,641.6211069
20379,530.1485981
20380,446.2276771
20381,399.447377
20382,429.5143978
20383,498.1232537
20384,573.6200066
20385,741.2423812
20386,1052.109378
20387,1166.401197
20388,1178.758895
20389,1042.520345
20390,1114.708206
20391,1100.628534
20392,1072.536719
20393,1097.522228
20394,1124.533588
20395,1193.243737
20396,1146.666022
20397,1070.2914
20398,1074.174283
20399,1048.783604
20400,943.3369431
20401,752.8322335
20402,637.1279475
20403,526.436061
20404,443.1028234
20405,396.6501175
20406,426.5065842
20407,494.6349844
20408,569.6030469
20409,736.0515916
20410,1044.741641
20411,1158.233095
20412,1170.504254
20413,1035.219758
20414,1106.902101
20415,1092.921027
20416,1065.025934
20417,1089.836473
20418,1116.658678
20419,1184.887661
20420,1138.636122
20421,1062.796338
20422,1066.65203
20423,1041.439157
20424,976.900744
20425,779.6179025
20426,659.7968737
20427,545.1665849
20428,458.868362
20429,410.762875
20430,441.6816308
20431,512.2340303
20432,589.8694462
20433,762.2402077
20434,1081.913407
20435,1199.442872
20436,1212.150637
20437,1072.052737
20438,1146.285528
20439,1131.807009
20440,1102.919412
20441,1128.612707
20442,1156.389243
20443,1227.045804
20444,1179.148641
20445,1100.610488
20446,1104.603365
20447,1078.493422
20448,922.0495776
20449,735.8438021
20450,622.750502
20451,514.5564914
20452,433.1037538
20453,387.6993008
20454,416.8820258
20455,483.4730388
20456,556.74937
20457,719.4418326
20458,1021.165975
20459,1132.096378
20460,1144.090625
20461,1011.858963
20462,1081.92372
20463,1068.258143
20464,1040.992531
20465,1065.243195
20466,1091.46013
20467,1158.149456
20468,1112.94163
20469,1038.813249
20470,1042.581933
20471,1017.938015
20472,892.3571982
20473,712.1477299
20474,602.6963263
20475,497.9864426
20476,419.1566936
20477,375.2143814
20478,403.4573471
20479,467.9039574
20480,538.8206014
20481,696.2739462
20482,988.2817911
20483,1095.639949
20484,1107.24795
20485,979.2744893
20486,1047.08298
20487,1033.85747
20488,1007.469881
20489,1030.939611
20490,1056.312293
20491,1120.85405
20492,1077.102033
20493,1005.360777
20494,1009.0081
20495,985.1577798
20496,578.3748806
20497,461.5734137
20498,390.6332761
20499,322.7663203
20500,271.6733872
20501,243.1924945
20502,261.497969
20503,303.2685745
20504,349.2326857
20505,451.2849353
20506,640.5477135
20507,710.1311287
20508,717.6547712
20509,634.7096958
20510,678.6592797
20511,670.0872608
20512,652.9843357
20513,668.196072
20514,684.6411923
20515,726.473467
20516,698.1159127
20517,651.6173351
20518,653.9813211
20519,638.522908
20520,549.4368979
20521,438.4793895
20522,371.0886185
20523,306.617268
20524,258.080681
20525,231.0247804
20526,248.4143722
20527,288.0950581
20528,331.7594348
20529,428.7056773
20530,608.499021
20531,674.6009509
20532,681.7481611
20533,602.9530984
20534,644.7037413
20535,636.5606084
20536,620.3133984
20537,634.7640419
20538,650.3863592
20539,690.1256287
20540,663.1868954
20541,619.0147933
20542,621.2605014
20543,606.5755232
20544,981.8325073
20545,783.5537076
20546,663.1277771
20547,547.9187913
20548,461.1849025
20549,412.8365609
20550,443.9114062
20551,514.8199808
20552,592.8473296
20553,766.0882836
20554,1087.375314
20555,1205.498112
20556,1218.27003
20557,1077.464864
20558,1152.072409
20559,1137.520797
20560,1108.487365
20561,1134.31037
20562,1162.227131
20563,1233.240394
20564,1185.101428
20565,1106.166784
20566,1110.179819
20567,1083.938063
20568,974.9569063
20569,778.0666184
20570,658.4840095
20571,544.0818121
20572,457.9553054
20573,409.9455388
20574,440.8027724
20575,511.2147867
20576,588.6957237
20577,760.7235017
20578,1079.760616
20579,1197.05622
20580,1209.738699
20581,1069.919566
20582,1144.004648
20583,1129.554939
20584,1100.724823
20585,1126.366993
20586,1154.088259
20587,1224.604228
20588,1176.80237
20589,1098.420492
20590,1102.405424
20591,1076.347435
20592,1009.645742
20593,805.7501243
20594,681.9127822
20595,563.44017
20596,474.2492938
20597,424.5313461
20598,456.4864759
20599,529.4037402
20600,609.6414386
20601,787.7899418
20602,1118.178353
20603,1239.64732
20604,1252.78104
20605,1107.987161
20606,1184.70818
20607,1169.744352
20608,1139.888464
20609,1166.44298
20610,1195.150564
20611,1268.175482
20612,1218.672841
20613,1137.502146
20614,1141.628861
20615,1114.643732
20616,952.956004
20617,760.5087473
20618,643.6246426
20619,531.8040481
20620,447.6210744
20621,400.6946974
20622,430.8556059
20623,499.6787008
20624,575.411201
20625,743.5569958
20626,1055.39471
20627,1170.043419
20628,1182.439705
20629,1045.775734
20630,1118.18901
20631,1104.065373
20632,1075.885838
20633,1100.949367
20634,1128.045074
20635,1196.969777
20636,1150.246618
20637,1073.633508
20638,1077.528515
20639,1052.058551
20640,922.2683586
20641,736.0184008
20642,622.8982662
20643,514.6785838
20644,433.2065193
20645,387.7912929
20646,416.9809422
20647,483.5877557
20648,556.8814737
20649,719.6125395
20650,1021.408274
20651,1132.364998
20652,1144.362091
20653,1012.099054
20654,1082.180435
20655,1068.511616
20656,1041.239535
20657,1065.495953
20658,1091.719108
20659,1158.424258
20660,1113.205705
20661,1039.059735
20662,1042.829313
20663,1018.179548
20664,597.7615829
20665,477.0450165
20666,403.7270174
20667,333.5852109
20668,280.7796801
20669,251.3441288
20670,270.2631894
20671,313.433915
20672,360.9387096
20673,466.4116758
20674,662.0184036
20675,733.934204
20676,741.7100335
20677,655.9846999
20678,701.4074417
20679,692.548095
20680,674.8718923
20681,690.5935149
20682,707.5898635
20683,750.8243255
20684,721.5162467
20685,673.4590709
20686,675.902296
20687,659.9257282
20688,567.8536206
20689,453.1768978
20690,383.5272374
20691,316.8948544
20692,266.7313566
20693,238.7685619
20694,256.7410402
20695,297.7517936
20696,342.8797683
20697,443.0755779
20698,628.895463
20699,697.2130812
20700,704.5998606
20701,623.1636451
20702,666.3137389
20703,657.8976542
20704,641.1058497
20705,656.0408681
20706,672.186834
20707,713.2581348
20708,685.4164348
20709,639.7637163
20710,642.0846988
20711,626.9074909
20712,1014.742814
20713,809.817854
20714,685.3553345
20715,566.2846279
20716,476.6434826
20717,426.67454
20718,458.7909914
20719,532.0763695
20720,612.7191379
20721,791.7670018
20722,1123.823338
20723,1245.905526
20724,1259.10555
20725,1113.580697
20726,1190.689033
20727,1175.649661
20728,1145.64305
20729,1172.331623
20730,1201.184134
20731,1274.577709
20732,1224.82516
20733,1143.244685
20734,1147.392233
20735,1120.270873
20736,1007.636748
20737,804.1468421
20738,680.5559116
20739,562.3190363
20740,473.3056322
20741,423.6866133
20742,455.5781588
20743,528.3503323
20744,608.4283735
20745,786.2223968
20746,1115.953401
20747,1237.180669
20748,1250.288255
20749,1105.782487
20750,1182.350847
20751,1167.416794
20752,1137.620313
20753,1164.12199
20754,1192.772452
20755,1265.652065
20756,1216.247925
20757,1135.238743
20758,1139.357247
20759,1112.425813
20760,1043.488328
20761,832.7582783
20762,704.7699993
20763,582.3262718
20764,490.1457828
20765,438.7613259
20766,471.7875683
20767,547.1489659
20768,630.0761731
20769,814.1960837
20770,1155.658873
20771,1281.19939
20772,1294.773343
20773,1145.126079
20774,1224.418731
20775,1208.953326
20776,1178.096691
20777,1205.541294
20778,1235.211136
20779,1310.683795
20780,1259.521862
20781,1175.630385
20782,1179.895425
20783,1152.005774
20784,984.8983919
20785,786.0004439
20786,665.1984696
20787,549.6297306
20788,462.6250052
20789,414.1256904
20790,445.2975705
20791,516.4275652
20792,594.6985634
20793,768.4804821
20794,1090.770768
20795,1209.262418
20796,1222.074218
20797,1080.829371
20798,1155.669888
20799,1141.072837
20800,1111.948744
20801,1137.852384
20802,1165.856319
20803,1237.091328
20804,1188.802043
20805,1109.620917
20806,1113.646483
20807,1087.322784
20808,953.1821186
20809,760.6891986
20810,643.77736
20811,531.930233
20812,447.7272846
20813,400.789773
20814,430.957838
20815,499.7972632
20816,575.5477329
20817,743.7334248
20818,1055.645131
20819,1170.321043
20820,1182.720271
20821,1046.023873
20822,1118.454331
20823,1104.327343
20824,1076.141121
20825,1101.210597
20826,1128.312733
20827,1197.253791
20828,1150.519545
20829,1073.888256
20830,1077.784188
20831,1052.308181
20832,617.7981137
20833,493.0352163
20834,417.2596515
20835,344.766743
20836,290.1912095
20837,259.769
20838,279.3222137
20839,323.9399905
20840,373.037111
20841,482.0454538
20842,684.208776
20843,758.5351414
20844,766.571611
20845,677.9728269
20846,724.9181058
20847,715.7618002
20848,697.4931042
20849,713.7417041
20850,731.3077579
20851,775.9914074
20852,745.7009433
20853,696.032926
20854,698.5580463
20855,682.0459556
20856,586.8876582
20857,468.3670556
20858,396.3827896
20859,327.5169379
20860,275.6719964
20861,246.7719093
20862,265.3468119
20863,307.7322157
20864,354.3728471
20865,457.9271468
20866,649.9755784
20867,720.5831531
20868,728.2175319
20869,644.0516341
20870,688.6480875
20871,679.9499018
20872,662.5952483
20873,678.0308776
20874,694.7180445
20875,737.1660252
20876,708.3910918
20877,661.2081275
20878,663.6069078
20879,647.9209709
20880,1048.75625
20881,836.9623558
20882,708.3279437
20883,585.2660742
20884,492.6202233
20885,440.9763583
20886,474.1693297
20887,549.91118
20888,633.2570349
20889,818.3064522
20890,1161.493074
20891,1287.667367
20892,1301.309846
20893,1150.907107
20894,1230.600058
20895,1215.056578
20896,1184.044166
20897,1211.627321
20898,1241.446947
20899,1317.300621
20900,1265.880403
20901,1181.56541
20902,1185.851981
20903,1157.821533
20904,1041.411994
20905,831.1012554
20906,703.3676475
20907,581.1675586
20908,489.1704904
20909,437.8882783
20910,470.8488051
20911,546.0602485
20912,628.8224471
20913,812.5759958
20914,1153.359342
20915,1278.650059
20916,1292.197002
20917,1142.847507
20918,1221.982382
20919,1206.54775
20920,1175.752513
20921,1203.142507
20922,1232.753312
20923,1308.075796
20924,1257.015665
20925,1173.291115
20926,1177.547668
20927,1149.713512
20928,1078.465293
20929,860.6717263
20930,728.3933738
20931,601.8454222
20932,506.5751107
20933,453.4682844
20934,487.6015423
20935,565.4889988
20936,651.1958652
20937,841.4873405
20938,1194.395712
20939,1324.144256
20940,1338.173197
20941,1183.509867
20942,1265.46035
20943,1249.476556
20944,1217.585629
20945,1245.950156
20946,1276.614509
20947,1354.616957
20948,1301.740113
20949,1215.036655
20950,1219.444656
20951,1190.620164
20952,1017.911465
20953,812.3466033
20954,687.4954352
20955,568.0529167
20956,478.1318567
20957,428.0068803
20958,460.223619
20959,533.7378391
20960,614.6324238
20961,794.2393852
20962,1127.332606
20963,1249.796009
20964,1263.037251
20965,1117.057981
20966,1194.407096
20967,1179.320762
20968,1149.220452
20969,1175.992363
20970,1204.934969
20971,1278.557724
20972,1228.649817
20973,1146.814598
20974,1150.975097
20975,1123.769047
20976,985.1320856
20977,786.1869437
20978,665.3563059
20979,549.7601451
20980,462.7347755
20981,414.2239529
20982,445.4032293
20983,516.5501016
20984,594.8396717
20985,768.6628249
20986,1091.029583
20987,1209.549348
20988,1222.364188
20989,1081.085827
20990,1155.944101
20991,1141.343587
20992,1112.212584
20993,1138.12237
20994,1166.13295
20995,1237.384862
20996,1189.084118
20997,1109.884205
20998,1113.910725
20999,1087.580781
21000,638.5062541
21001,509.5613957
21002,431.2458895
21003,356.3230718
21004,299.9182064
21005,268.4762667
21006,288.6848898
21007,334.7982218
21008,385.5410418
21009,498.2032645
21010,707.1429532
21011,783.9606839
21012,792.2665301
21013,700.6979797
21014,749.2168299
21015,739.7536117
21016,720.8725624
21017,737.6658034
21018,755.8206585
21019,802.0020712
21020,770.6962929
21021,719.3634401
21022,721.9732005
21023,704.9076367
21024,606.5597029
21025,484.0663765
21026,409.6692506
21027,338.4950659
21028,284.9123199
21029,255.0435231
21030,274.2410428
21031,318.0471743
21032,366.2511655
21033,473.2765296
21034,671.762284
21035,744.7365729
21036,752.6268506
21037,665.6397735
21038,711.7310674
21039,702.7413248
21040,684.804956
21041,700.7579763
21042,718.0044848
21043,761.8752907
21044,732.1358427
21045,683.37134
21046,685.8505256
21047,669.6388076
21048,1083.909792
21049,865.0167212
21050,732.0705777
21051,604.8837645
21052,509.1324925
21053,455.757563
21054,490.0631384
21055,568.3438001
21056,654.4833471
21057,845.7354854
21058,1200.425472
21059,1330.829035
21060,1344.928799
21061,1189.48467
21062,1271.848871
21063,1255.784384
21064,1223.73246
21065,1252.240181
21066,1283.059339
21067,1361.455573
21068,1308.311787
21069,1221.170617
21070,1225.600871
21071,1196.630863
21072,1076.319362
21073,858.9591611
21074,726.9440161
21075,600.6478698
21076,505.5671271
21077,452.5659729
21078,486.6313124
21079,564.3637883
21080,649.9001152
21081,839.8129484
21082,1192.019103
21083,1321.509473
21084,1335.510499
21085,1181.154918
21086,1262.942337
21087,1246.990347
21088,1215.162877
21089,1243.470963
21090,1274.0743
21091,1351.921539
21092,1299.14991
21093,1212.618974
21094,1217.018204
21095,1188.251067
21096,1114.61466
21097,889.5208124
21098,752.8085864
21099,622.0188401
21100,523.5551375
21101,468.6682093
21102,503.945589
21103,584.443776
21104,673.0234739
21105,869.6933801
21106,1234.430982
21107,1368.528602
21108,1383.027783
21109,1223.180251
21110,1307.877655
21111,1291.358096
21112,1258.398208
21113,1287.713493
21114,1319.405692
21115,1400.022725
21116,1345.373489
21117,1255.763794
21118,1260.319548
21119,1230.52888
21120,1052.031112
21121,839.5758668
21122,710.539779
21123,587.0936347
21124,494.1584865
21125,442.3533576
21126,475.6499778
21127,551.6283407
21128,635.2344527
21129,820.861708
21130,1165.11997
21131,1291.688256
21132,1305.373335
21133,1154.500946
21134,1234.442748
21135,1218.850731
21136,1187.74148
21137,1215.410766
21138,1245.323507
21139,1321.414043
21140,1269.83326
21141,1185.254984
21142,1189.55494
21143,1161.436963
21144,1018.152992
21145,812.5393545
21146,687.6585621
21147,568.1877026
21148,478.2453064
21149,428.1084365
21150,460.3328195
21151,533.8644828
21152,614.7782619
21153,794.42784
21154,1127.600096
21155,1250.092557
21156,1263.336941
21157,1117.323033
21158,1194.690501
21159,1179.600588
21160,1149.493136
21161,1176.271399
21162,1205.220873
21163,1278.861096
21164,1228.941348
21165,1147.086711
21166,1151.248197
21167,1124.035692
21168,659.9085164
21169,526.6415207
21170,445.7009361
21171,368.2667604
21172,309.9712451
21173,277.4753946
21174,298.361396
21175,346.0204131
21176,398.4640953
21177,514.9026732
21178,730.8458674
21179,810.2384722
21180,818.8227242
21181,724.184863
21182,774.3300296
21183,764.5496113
21184,745.035683
21185,762.3918211
21186,781.1552137
21187,828.8845935
21188,796.5294685
21189,743.475976
21190,746.1732137
21191,728.5356247
21192,626.89114
21193,500.291927
21194,423.4010639
21195,349.8411727
21196,294.4623723
21197,263.5923952
21198,283.4334018
21199,328.7078828
21200,378.5276364
21201,489.1404124
21202,694.2792639
21203,769.6995976
21204,777.8543516
21205,687.9515313
21206,735.5877716
21207,726.2966995
21208,707.7591168
21209,724.2468707
21210,742.0714695
21211,787.4127927
21212,756.6765001
21213,706.277447
21214,708.8397331
21215,692.0846102
21216,1120.241655
21217,894.0114484
21218,756.6090476
21219,625.1590255
21220,526.198241
21221,471.0342229
21222,506.4896961
21223,587.3942682
21224,676.4211498
21225,874.0839197
21226,1240.662855
21227,1375.43745
21228,1390.009828
21229,1229.355326
21230,1314.480314
21231,1297.877358
21232,1264.751076
21233,1294.214355
21234,1326.066549
21235,1407.090567
21236,1352.16544
21237,1262.103363
21238,1266.682115
21239,1236.741053
21240,1112.396799
21241,887.7508433
21242,751.3106473
21243,620.7811466
21244,522.5133671
21245,467.735653
21246,502.9428377
21247,583.2808494
21248,671.6842913
21249,867.9628636
21250,1231.974711
21251,1365.805503
21252,1380.275834
21253,1220.746367
21254,1305.275239
21255,1288.788551
21256,1255.894247
21257,1285.1512
21258,1316.780338
21259,1397.236959
21260,1342.696463
21261,1253.265074
21262,1257.811763
21263,1228.080373
21264,1151.975728
21265,919.3368989
21266,778.0421791
21267,642.8684563
21268,541.1043224
21269,484.3776246
21270,520.8374762
21271,604.0339035
21272,695.582728
21273,898.8448655
21274,1275.808205
21275,1414.400679
21276,1429.385862
21277,1264.180358
21278,1351.716756
21279,1334.643474
21280,1300.578795
21281,1330.876706
21282,1363.631205
21283,1446.950462
21284,1390.469423
21285,1297.856077
21286,1302.564536
21287,1271.775307
21288,1087.294425
21289,867.7178352
21290,734.3565522
21291,606.7725835
21292,510.7223172
21293,457.1807183
21294,491.5934168
21295,570.1185189
21296,656.5270465
21297,848.3763915
21298,1204.173938
21299,1334.984701
21300,1349.128494
21301,1193.198973
21302,1275.820365
21303,1259.705715
21304,1227.553705
21305,1256.150445
21306,1287.065839
21307,1365.706874
21308,1312.397141
21309,1224.983863
21310,1229.427951
21311,1200.36748
21312,1052.280735
21313,839.7750788
21314,710.7083737
21315,587.2329385
21316,494.2757389
21317,442.4583179
21318,475.7628386
21319,551.7592295
21320,635.3851792
21321,821.0564796
21322,1165.396426
21323,1291.994744
21324,1305.683071
21325,1154.774883
21326,1234.735652
21327,1219.139936
21328,1188.023304
21329,1215.699155
21330,1245.618994
21331,1321.727584
21332,1270.134562
21333,1185.536217
21334,1189.837194
21335,1161.712546
21336,682.0281667
21337,544.2941589
21338,460.6405051
21339,380.6107926
21340,320.3612543
21341,286.7761667
21342,308.3622515
21343,357.618764
21344,411.82032
21345,532.1618339
21346,755.3432858
21347,837.3970726
21348,846.2690625
21349,748.4590094
21350,800.2850053
21351,790.1767545
21352,770.0087336
21353,787.9466368
21354,807.3389646
21355,856.6681983
21356,823.2285531
21357,768.3967464
21358,771.1843935
21359,752.9556054
21360,647.9040721
21361,517.0613462
21362,437.5931576
21363,361.5675927
21364,304.3325355
21365,272.4278194
21366,292.9338819
21367,339.7259304
21368,391.2156057
21369,505.5360409
21370,717.5509966
21371,795.4993647
21372,803.92746
21373,711.0111631
21374,760.2441353
21375,750.6416332
21376,731.4826842
21377,748.5230956
21378,766.9451619
21379,813.8062931
21380,782.0397425
21381,729.95135
21382,732.599522
21383,715.2827797
21384,1157.791335
21385,923.9780577
21386,781.970029
21387,646.1138983
21388,543.8360208
21389,486.8229452
21390,523.4668599
21391,607.0832941
21392,699.0942915
21393,903.3825728
21394,1282.248965
21395,1421.541106
21396,1436.60194
21397,1270.562416
21398,1358.540732
21399,1341.381257
21400,1307.144606
21401,1337.595473
21402,1370.515329
21403,1454.255213
21404,1397.489036
21405,1304.408143
21406,1309.140373
21407,1278.195708
21408,1149.683525
21409,917.5076017
21410,776.4940302
21411,641.5892762
21412,540.0276327
21413,483.4138096
21414,519.8011134
21415,602.8319964
21416,694.198657
21417,897.0563434
21418,1273.269601
21419,1411.586303
21420,1426.541669
21421,1261.664891
21422,1349.027109
21423,1331.987799
21424,1297.990902
21425,1328.228527
